Sample Rate,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duration,562.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beacon Markers,80.356,149.806,219.097,288.174,357.794,427.296,525.78,562.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment Times,01:20.4,01:09.4,01:09.3,01:09.1,01:09.6,01:09.5,01:38.5,00:37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,LoggerTemp,Battery,Predictive Time,#NAME?,Engine RPM,Speed,Gear,Water Temp,Head Temp,Exhaust Temp,Oil Temp,Oil Press,Brake Press,Throttle Pos,Brake Pos,Clutch Pos,Steering Pos,Lambda,Lateral Acc,Inline Acc,Fuel Level,Battery Voltage,Vertical Acc,Distance on GPS Speed,Distance on Vehicle Speed
s,km/h, ,g,g,deg,deg,deg/s,m,mm,km/h,m,deg,deg,°C,V, , ,rpm,km/h,gear,°C,°C,°C,°C,bar,bar,%,%,%,deg,lambda,g,g,%,V,g,m,m
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.95,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1785,0
5,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1803,0
5.05,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1821,0
5.1,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1839,0
5.15,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1857,0
5.2,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1875,0
5.25,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1893,0
5.3,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1911,0
5.35,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1929,0
5.4,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1947,0
5.45,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1965,0
5.5,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.1983,0
5.55,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2001,0
5.6,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2019,0
5.65,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2037,0
5.7,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2055,0
5.75,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2073,0
5.8,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2091,0
5.85,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2109,0
5.9,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2127,0
5.95,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2145,0
6,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2163,0
6.05,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2181,0
6.1,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2199,0
6.15,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2217,0
6.2,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2235,0
6.25,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2253,0
6.3,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2271,0
6.35,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.229,0
6.4,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2308,0
6.45,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2326,0
6.5,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2344,0
6.55,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2362,0
6.6,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.238,0
6.65,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2398,0
6.7,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2416,0
6.75,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2434,0
6.8,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2452,0
6.85,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.247,0
6.9,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2488,0
6.95,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2506,0
7,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2524,0
7.05,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2542,0
7.1,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.256,0
7.15,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2578,0
7.2,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2596,0
7.25,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2614,0
7.3,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2632,0
7.35,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.265,0
7.4,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2668,0
7.45,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2686,0
7.5,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2704,0
7.55,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2722,0
7.6,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.274,0
7.65,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2758,0
7.7,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2776,0
7.75,0.1298,15,0,0,-2.0229,-147.2529,0,321.2082,15,0.12,10000,10.90060461,77.05043055,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2794,0
7.8,0.099,15,0,0,-3.2941,-151.527,0,321.2311,15,0.1262,10000,10.90060446,77.05043054,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2811,0
7.85,0.1399,15,0,0,7.9351,-112.4103,0,321.2719,14.9125,0.1125,10000,10.90060432,77.05043052,48.4787,3.8256,-1,-1,1230,0,1,100.2,50,50,108,1.81,-0.19,-1,-72,0,2,0,0.05,-0.05,0,12.2,0,0.2826,0
7.9,0.123,15,0,0,-4.2552,-87.7638,0,321.3055,14.8875,0.11,10000,10.90060407,77.05043057,48.4787,3.8256,-1,-1,1225.8875,0,1,100.2,50,50,108,1.81,-0.1624,-1,-56.9125,0,2,0,0.0377,-0.0421,0,12.2,0,0.2845,0
7.95,0.1788,15,0,0,3.4154,-60.2535,0,321.3509,14.8,0.1138,10000,10.90060391,77.05043056,48.4787,3.8256,-1,-1,1223,0,1,100.2,50,50,108,1.81,-0.0811,-1,-12.5375,0,2,0,-0.0497,0.0141,0,12.2,0,0.2867,0
8,0.0844,15,0,0,-6.8208,44.0619,0,321.3871,14.7375,0.1138,10000,10.90060373,77.05043052,48.4787,3.8256,-1,-1,1223,0,1,100.2,50,50,108,1.81,-0.154,-1,-274.0952,0,2,0,-0.0729,0.0486,0,12.2,0,0.2886,0
8.05,0.049,15,0,0,-0.4926,-108.434,0,321.4311,14.7,0.1187,10000,10.9006035,77.05043051,48.4787,3.8256,-1,-1,1222.3286,0,1,99.9986,50.0529,50.0529,108.0529,1.7889,-0.22,-1,-466,0,2,0,-0.05,0.06,0,12.2,0,0.2894,0
8.1,0.036,15,0,0,-7.9496,145.9388,0,321.4657,14.6,0.1187,10000,10.90060323,77.05043057,48.4787,3.8256,-1,-1,1222,0,1,99.9,50.1,50.1,108.1,1.77,-0.2219,-0.7123,-450.5616,0,2,0,-0.05,0.06,0,12.2,0,0.29,0
8.15,0.036,15,0,0,12.7111,-92.4898,0,321.5096,14.5625,0.11,10000,10.90060301,77.05043055,48.4787,3.8256,-1,-1,1222.2,0,1,99.9,50.1,50.1,108.1,1.77,-0.2356,1.3425,-340.2877,0,2,0,-0.0299,0.0801,0,12.2,0,0.2905,0
8.2,0.0135,15,0,0,4.7667,-34.6837,0,321.5505,14.5,0.1163,10000,10.90060282,77.05043058,48.4787,3.8256,-1,-1,1223.6285,0,1,99.9,50.1,50.1,108.1,1.7767,-0.24,2,-305,0,2,0,-0.02,0.09,0,12.2,0,0.2909,0
8.25,0.0945,15,0,0,11.1223,-80.9286,0,321.5886,14.5,0.1112,10000,10.90060259,77.05043059,48.4787,3.8256,-1,-1,1224,0,1,99.9,50.1,50.1,108.1,1.78,-0.24,2,-305,0,1.9,0,-0.008,0.09,0,12.2,0,0.2916,0
8.3,0.1155,16,0,0,-2.5905,-70.7076,0,321.6237,14.4,0.11,10000,10.90060242,77.05043055,48.4787,3.8256,-1,-1,1229.1471,0,1,99.9,50.1,50.1,108.1,1.7754,-0.237,2.5373,-346.194,0,1.0667,0,0.092,0.09,0,12.2,0,0.2929,0
8.35,0.0742,16,0,0,-16.5839,-70.9319,0,321.6524,14.3625,0.1063,10000,10.90060233,77.05043053,48.4787,3.8256,-1,-1,1238,0,1,99.9,50.1,50.1,108.1,1.7609,-0.1997,9.2537,-861.1194,0,1,0,0.1,0.09,0,12.2,0,0.2942,0
8.4,0.0581,16,0,0,-31.978,-109.3572,0,321.6884,14.3,0.1063,10000,10.90060221,77.05043056,48.4787,3.8256,-1,-1,1238,0,1,99.9,50.1,50.1,108.1,1.8187,-0.105,12,-825.5,0,1,0,0.1975,-0.0637,0,12.2,0,0.2951,0
8.45,0.1023,16,0,0,-13.5786,141.8721,0,321.7321,14.2125,0.1187,10000,10.90060198,77.05043054,48.4787,3.8256,-1,-1,1325.2142,0,1,99.9,50.1,50.1,108.1,1.85,-0.02,13,-656,0,1,0,0.36,-0.32,0,12.2,0,0.2963,0
8.5,0.1389,16,0,0,0.4283,-78.57,0,321.7712,14.2,0.1112,10000,10.90060188,77.05043052,48.4787,3.8256,-1,-1,1403,0,1,99.968,50.1175,50.1175,108.1437,1.8684,-0.02,13,-656,0,1,0,0.36,-0.32,0,12.2,0,0.2978,0
8.55,0.0752,16,0,0,4.3967,22.991,0,321.8071,14.1625,0.1163,10000,10.90060182,77.05043059,48.5245,3.8248,-1,-1,1403,0,1,100.168,50.2425,50.2425,108.4562,1.9996,-0.0258,15.9114,-306.6329,0,1.425,0,0.3515,-0.3455,0,12.2,0,0.2992,0
8.6,0.1449,15,0,0,-2.4966,21.4168,0,321.837,14.1,0.1163,10000,10.90060177,77.05043066,48.5766,3.8238,-1,-1,1634.84,0,1,100.2,50.3,50.3,108.6,2.06,-0.03,18,-56,0,2,0,0.34,-0.38,0,12.2,0,0.3007,0
8.65,0.1566,15,0,0,-4.9938,8.645,0,321.8712,14.0125,0.12,10000,10.90060171,77.05043065,48.6287,3.8229,-1,-1,1817,0,1,100.2,50.3,50.3,108.6,2.1059,-0.03,18,-56,0,2,0,0.34,-0.38,0,12.2,0,0.3029,0
8.7,0.1522,15,0,0,0.0971,-25.584,0,321.9001,14,0.1187,10000,10.90060165,77.05043059,48.6807,3.8219,-1,-1,1962.2,0,1,100.2,50.3,50.3,108.6,2.4338,-0.0971,18,-223.8571,0,1.3934,0,0.2005,0.081,0,12.2,0,0.305,0
8.75,0.1355,15,0,0,-2.6875,-89.4812,0,321.9335,13.9625,0.11,10000,10.90060151,77.05043055,48.7328,3.821,-1,-1,2999.3428,0,1,100.2,50.3,50.3,108.6,2.46,-0.12,18,-281,0,1,0,0.11,0.38,0,12.2,0,0.307,0
8.8,0.2982,15,0,0,-4.0996,-105.84,0,321.9636,13.9,0.11,10000,10.9006014,77.05043056,48.7849,3.8201,-1,-1,3554.6885,0,1,100.2,50.3,50.3,108.6,2.8608,-0.1255,18,-216.5645,0,1,0,0.1308,0.1525,0,12.2,0,0.3098,0
8.85,0.9303,15,-0.0269,0.3267,-2.1173,-94.7488,0,321.9981,13.8125,0.11,10000,10.90060131,77.05043031,48.8369,3.8191,-1,-1,3740,0,1,100.2,50.3,50.3,108.6,3.41,-0.14,18,-46,0,1,0,0.2792,-1.4725,0,12.2,0,0.3193,0
8.9,2.2945,15,-0.0468,0.4608,-1.0615,-81.3634,0,322.0236,13.8,0.1088,10000,10.90060125,77.05042978,48.889,3.8182,-1,-1,3641.4324,0,1,100.1905,50.3,50.3,108.6,3.41,-0.14,18,-46,0,1,0,0.3,-1.7,0,12.2,0,0.3424,0
8.95,3.5634,15,-0.0498,0.5627,-1.5921,-86.2606,0,322.0297,13.7625,0.1,10000,10.90060112,77.05042913,48.9411,3.8172,-1,-1,2937.3784,0,1,100.123,50.0986,50.0986,108.13,3.4033,-0.1136,18,-48.1143,0,-0.4795,0,0.3666,-1.4633,0,12.2,0,0.3826,0
9,4.575,15,-0.0732,0.6539,-2.1868,-90.849,-28.5913,322.0321,13.7,0.1,2.5467,10.90060095,77.05042838,48.9932,3.8163,-1,-1,2698,0,1,100.1,50,50,107.9,3.4,-0.09,18,-50,0,-3,0,0.48,-1.06,0,12.2,0,0.4382,0
9.05,5.5352,15,-0.0961,0.7187,-2.2679,-93.3754,-43.0674,322.0356,13.7,0.1,2.0455,10.90060095,77.05042753,49.0452,3.8154,-1,-1,2698,0,1,100.1,50,50,107.9,3.3642,-0.0859,18.4932,-55.2603,0,-3,0,0.48,-1.06,0,12.2,0,0.5095,0.0038
9.1,6.8328,14,-0.089,0.7501,-1.3755,-95.2207,-31.2455,322.0654,13.6,0.1013,3.4804,10.90060098,77.05042654,49.0973,3.8144,-1,-1,2589.2812,0.5469,1,100.1,50,50,107.9,3.2265,-0.0516,22.6027,-99.0959,0,-8.1014,0,0.04,-0.6391,0,12.2,0,0.5958,0.0076
9.15,7.9223,14,-0.0749,0.7299,-1.25,-96.622,-21.4272,322.0573,13.6,0.11,5.8845,10.90060083,77.05042536,49.1494,3.8135,-1,-1,1812.7188,4.4531,1,100.1,50,50,107.9,3.21,-0.04,24,-114,0,-11,0,-0.21,-0.4,0,12.2,0,0.6977,0.0505
9.2,9.1472,14,-0.0758,0.6692,-1.2188,-97.8488,-18.2814,322.0493,13.5375,0.11,7.9634,10.90060073,77.05042406,49.2014,3.8125,-1,-1,1363.1617,5.6324,1,100.1,50,50,107.9,2.7762,-0.0619,27.4375,-78.6875,0,-11.6338,0,-0.2565,-0.3155,0,12.2,0,0.8152,0.0934
9.25,10.5517,14,-0.1027,0.597,-1.3013,-99.4602,-21.6701,322.0264,13.5,0.11,7.7496,10.90060038,77.05042262,49.2535,3.8116,-1,-1,1165,6,1,100.1,50,50,107.9,2.33,-0.11,35,-1,0,-13.7465,0,-0.4114,-0.0338,0,12.2,0,0.953,0.1742
9.3,11.7586,14,-0.1105,0.5364,-1.3048,-100.8756,-21.0852,322.0116,13.4875,0.11,8.8756,10.90060005,77.05042098,49.3056,3.8106,-1,-1,1165,6,1,100.1,50,50,107.9,2.3132,-0.11,35,-1,0,-14,0,-0.43,0,0,12.2,0,1.1079,0.255
9.35,12.5901,15,-0.0952,0.5183,-1.2575,-100.6748,-16.7509,322.0236,13.4,0.1138,11.9623,10.90059965,77.05041931,49.3576,3.8097,-1,-1,1165,6,1,100.1,50,50,107.9,1.8941,-0.0438,44.9265,-27.4706,0,-14,0,-0.3503,-0.1815,0,12.2,0,1.2765,0.3434
9.4,13.2828,15,-0.0773,0.5027,-1.1093,-100.6582,-12.5662,322.046,13.4,0.1138,16.8231,10.90059921,77.05041756,49.4097,3.8088,-1,-1,960.1094,6.7344,1,100.1,50,50,107.9,1.76,-0.01,50,-41,0,-14,0,-0.25,-0.41,0,12.2,0,1.4555,0.4318
9.45,13.5429,15,-0.0747,0.4606,-1.1735,-99.1017,-11.3341,322.0431,13.3125,0.11,19.017,10.90059887,77.05041581,49.4618,3.8078,-1,-1,1005.1667,7.4583,1,100.0083,49.8451,49.8451,107.7141,1.7228,-0.0176,50.473,-36.9324,0,-14,0,-0.25,-0.41,0,12.2,0,1.6426,0.5342
9.5,14.3104,15,-0.0685,0.4158,-1.3363,-101.1806,-9.7945,322.0295,13.3,0.11,23.2537,10.90059843,77.05041393,49.5138,3.8069,-1,-1,1146,8,1,99.9,49.5,49.5,107.3,1.64,-0.0716,53.8514,-7.8784,0,-13.3562,0,0.0462,-0.4229,0,12.2,0,1.8368,0.6365
9.55,15.2689,15,-0.0781,0.4039,-1.1988,-103.6275,-10.6002,322.0219,13.3,0.11,22.9253,10.90059787,77.05041203,49.4893,3.8071,-1,-1,1146,8,1,99.9,49.5,49.5,107.3,1.64,-0.09,55,2,0,-13,0,0.21,-0.43,0,12.2,0,2.042,0.7562
9.6,16.3703,15,-0.081,0.4158,-0.9075,-104.6398,-10.527,322.0416,13.2375,0.1163,24.7499,10.90059726,77.05040999,49.4543,3.8074,-1,-1,1249.6,9.2333,1,99.9,49.5,49.5,107.3,1.6057,-0.0705,55.8361,-19.459,0,-11.4444,0,0.1422,-0.4678,0,12.2,0,2.2608,0.8758
